,duration
32191,PT4M19S
32192,PT4M25S
32193,PT17M20S
32194,PT7M27S
32195,
32196,PT10M2S
32197,PT5M10S
32198,PT2M51S
32199,PT3M9S
32200,PT4M31S
32201,PT1M
32202,
32203,PT2M34S
32204,PT1H3M33S
32205,PT36S
32206,PT6M53S
32207,PT4M10S
32208,PT1M4S
32209,PT1M59S
32210,PT8M4S
32211,PT21M47S
32212,PT22M14S
32213,PT2M13S
32214,PT12M31S
32215,
32216,PT10M1S
32217,PT1M43S
32218,PT9M42S
32219,PT8M54S
32220,PT9M12S
32221,PT4M14S
32222,PT5M29S
32223,
32224,PT3M19S
32225,PT2M3S
32226,
32227,PT2M4S
32228,PT2M50S
32229,PT6M11S
32230,PT2M10S
32231,PT10M57S
32232,PT1M38S
32233,PT6M46S
32234,PT23M21S
32235,PT4M17S
32236,PT9H17M17S
32237,PT5M38S
32238,PT44M58S
32239,
32240,PT4M26S
32241,PT7M22S
32242,PT6M23S
32243,PT21M3S
32244,PT25M7S
32245,PT16M25S
32246,PT22M15S
32247,PT3M48S
32248,PT5M55S
32249,PT3M
32250,PT3M9S
32251,PT4M31S
32252,PT1M
32253,
32254,PT2M34S
32255,PT1M16S
32256,PT4M9S
32257,PT1M9S
32258,PT1H3M33S
32259,PT1M4S
32260,PT6M53S
32261,PT2M1S
32262,PT9M29S
32263,PT1M59S
32264,PT4M10S
32265,
32266,PT16M4S
32267,
32268,PT12M31S
32269,PT22M14S
32270,PT10M1S
32271,PT8M4S
32272,PT21M47S
32273,PT9M42S
32274,PT6M17S
32275,PT4M14S
32276,
32277,PT2M13S
32278,PT8M54S
32279,PT5M29S
32280,PT2M4S
32281,PT1M43S
32282,PT2M10S
32283,PT2M53S
32284,PT10M57S
32285,PT3M19S
32286,PT2M50S
32287,PT6M11S
32288,PT9M12S
32289,PT2M3S
32290,PT19M25S
32291,
32292,PT6M46S
32293,
32294,PT4M57S
32295,PT44M58S
32296,PT3M39S
32297,
32298,
32299,PT4M17S
32300,PT1M38S
32301,PT3M35S
32302,PT4M10S
32303,PT4M9S
32304,PT23M21S
32305,PT3M37S
32306,PT54S
32307,PT4M36S
32308,PT7M22S
32309,PT9H17M17S
32310,PT3M48S
32311,PT7M10S
32312,
32313,PT4M26S
32314,PT22M15S
32315,PT5M55S
32316,PT3M2S
32317,PT21M3S
32318,PT5M2S
32319,PT16M25S
32320,PT14M44S
32321,PT10M8S
32322,PT6M23S
32323,PT6M56S
32324,PT25M7S
32325,PT6M34S
32326,PT13M50S
32327,PT22M6S
32328,
32329,PT9M16S
32330,PT14M36S
32331,PT6M10S
32332,PT4M30S
32333,PT3M56S
32334,
32335,PT3M29S
32336,PT12M33S
32337,PT32S
32338,PT3M51S
32339,PT1H48M6S
32340,PT22M9S
32341,PT7M20S
32342,PT20S
32343,
32344,PT4M44S
32345,PT2M42S
32346,
32347,PT12M54S
32348,PT3M17S
32349,
32350,PT21M53S
32351,PT4M45S
32352,PT25S
32353,PT39M28S
32354,PT4M10S
32355,PT2M30S
32356,PT3M52S
32357,PT56S
32358,PT4M48S
32359,PT14M19S
32360,
32361,PT15M17S
32362,PT8H5M32S
32363,PT3M32S
32364,PT10M13S
32365,PT6M52S
32366,
32367,PT2M29S
32368,PT5M58S
32369,PT5M14S
32370,PT3H35M10S
32371,PT4M24S
32372,PT3M9S
32373,PT3M
32374,PT3M9S
32375,PT4M31S
32376,PT1M
32377,
32378,PT2M34S
32379,PT1M16S
32380,PT4M9S
32381,PT1M9S
32382,PT1H3M33S
32383,PT1M4S
32384,PT6M53S
32385,PT2M1S
32386,PT9M29S
32387,PT1M59S
32388,PT4M10S
32389,
32390,PT16M4S
32391,
32392,PT12M31S
32393,PT22M14S
32394,PT10M1S
32395,PT8M4S
32396,PT21M47S
32397,PT9M42S
32398,PT6M17S
32399,PT4M14S
32400,
32401,PT2M13S
32402,PT8M54S
32403,PT5M29S
32404,PT2M4S
32405,PT1M43S
32406,PT2M10S
32407,PT2M53S
32408,PT10M57S
32409,PT3M19S
32410,PT2M50S
32411,PT6M11S
32412,PT9M12S
32413,PT2M3S
32414,PT19M25S
32415,
32416,PT6M46S
32417,
32418,PT4M57S
32419,PT44M58S
32420,PT3M39S
32421,
32422,
32423,PT3M
32424,PT19S
32425,PT4M31S
32426,PT24M2S
32427,PT1M
32428,PT6M41S
32429,PT1M16S
32430,
32431,PT15M15S
32432,PT59M17S
32433,PT2M1S
32434,PT6M7S
32435,PT42M43S
32436,PT1M9S
32437,PT4M37S
32438,PT5M31S
32439,PT10M42S
32440,PT4M9S
32441,PT5M53S
32442,PT19M27S
32443,PT7M14S
32444,PT6M53S
32445,
32446,PT4M34S
32447,PT18M56S
32448,PT2M34S
32449,PT1M5S
32450,PT2M22S
32451,PT3M34S
32452,PT4M42S
32453,PT5M25S
32454,PT1M4S
32455,PT17M38S
32456,PT21M22S
32457,PT1H3M33S
32458,PT5M36S
32459,PT2M10S
32460,PT1H48M6S
32461,PT18M25S
32462,PT13M16S
32463,PT48M11S
32464,PT14M54S
32465,PT9M29S
32466,PT2M15S
32467,PT6M17S
32468,PT2M21S
32469,PT10M11S
32470,PT24M31S
32471,PT7M50S
32472,
32473,PT12M31S
32474,PT7M40S
32475,PT23M2S
32476,PT1M59S
32477,PT1M43S
32478,PT3M53S
32479,PT3M29S
32480,PT33M19S
32481,PT11M56S
32482,PT20M29S
32483,PT14M54S
32484,
32485,PT7M27S
32486,PT4M43S
32487,
32488,PT3M4S
32489,PT2H50M20S
32490,
32491,PT2M53S
32492,PT25M30S
32493,PT45M30S
32494,PT5M20S
32495,PT21M26S
32496,PT1M37S
32497,
32498,
32499,PT3M15S
32500,PT6M16S
32501,
32502,
32503,PT37S
32504,PT22M8S
32505,PT1M20S
32506,PT3M25S
32507,PT44M31S
32508,PT21M34S
32509,PT6M8S
32510,PT3M48S
32511,PT1M42S
32512,PT4M36S
32513,PT4M9S
32514,PT9M42S
32515,PT11M25S
32516,
32517,PT3M25S
32518,PT4M10S
32519,PT10M1S
32520,
32521,PT4M57S
32522,
32523,PT9M10S
32524,PT10M6S
32525,PT22M45S
32526,PT14S
32527,PT3M9S
32528,PT5M1S
32529,PT3M8S
32530,
32531,PT8M4S
32532,
32533,PT2M4S
32534,
32535,PT36M2S
32536,PT5M29S
32537,PT3M39S
32538,PT3M53S
32539,PT2M13S
32540,PT6M11S
32541,PT36S
32542,
32543,
32544,PT11M26S
32545,
32546,PT3M9S
32547,PT1M16S
32548,
32549,PT3M
32550,PT19S
32551,PT4M31S
32552,PT24M2S
32553,PT1M
32554,PT6M41S
32555,PT1M16S
32556,
32557,PT15M15S
32558,PT59M17S
32559,PT2M1S
32560,PT6M7S
32561,PT42M43S
32562,PT1M9S
32563,PT4M37S
32564,PT5M31S
32565,PT10M42S
32566,PT4M9S
32567,PT5M53S
32568,PT19M27S
32569,PT7M14S
32570,PT6M53S
32571,
32572,PT4M34S
32573,PT18M56S
32574,PT2M34S
32575,PT1M5S
32576,PT2M22S
32577,PT3M34S
32578,PT4M42S
32579,PT5M25S
32580,PT1M4S
32581,PT17M38S
32582,PT21M22S
32583,PT1H3M33S
32584,PT5M36S
32585,PT2M10S
32586,PT1H48M6S
32587,PT18M25S
32588,PT13M16S
32589,PT48M11S
32590,PT14M54S
32591,PT9M29S
32592,PT2M15S
32593,PT6M17S
32594,PT2M21S
32595,PT10M11S
32596,PT24M31S
32597,PT7M50S
32598,
32599,PT8M26S
32600,PT3M
32601,PT10M8S
32602,PT19S
32603,PT8M18S
32604,PT1H36M34S
32605,PT3M48S
32606,PT4M52S
32607,PT4M31S
32608,PT24M2S
32609,PT7M14S
32610,
32611,
32612,PT2M22S
32613,PT18M56S
32614,PT2M17S
32615,PT6M41S
32616,PT15M15S
32617,
32618,PT21M29S
32619,PT6M16S
32620,PT1M
32621,PT5M25S
32622,PT1M16S
32623,PT59M17S
32624,
32625,PT10M9S
32626,PT12M31S
32627,PT1M50S
32628,
32629,PT41M55S
32630,PT5M53S
32631,
32632,PT22M40S
32633,PT7M44S
32634,PT17M26S
32635,PT6M7S
32636,
32637,PT2M1S
32638,PT48S
32639,
32640,PT13M16S
32641,PT1M9S
32642,PT18M39S
32643,PT4M38S
32644,PT11M56S
32645,
32646,PT10M9S
32647,PT8M39S
32648,PT19M27S
32649,PT24M31S
32650,PT10M42S
32651,PT4M34S
32652,PT19M7S
32653,PT5M36S
32654,PT2M7S
32655,PT20M55S
32656,PT14M54S
32657,PT5M31S
32658,PT6M59S
32659,PT4M9S
32660,PT1H48M6S
32661,PT3M34S
32662,PT4M51S
32663,PT3M26S
32664,PT9M40S
32665,PT2M21S
32666,PT48M11S
32667,
32668,PT17M38S
32669,PT27M7S
32670,PT8M30S
32671,PT2M10S
32672,PT4M21S
32673,PT33M19S
32674,PT3M24S
32675,PT10M4S
32676,
32677,PT1M4S
32678,
32679,PT37S
32680,PT23M39S
32681,
32682,PT3M48S
32683,
32684,
32685,
32686,PT3M48S
32687,PT24M59S
32688,PT6M52S
32689,PT18M25S
32690,PT1M1S
32691,PT1H3M33S
32692,PT10M26S
32693,PT4M30S
32694,PT2M15S
32695,PT4M7S
32696,PT23M45S
32697,PT6M17S
32698,PT6M11S
32699,PT10M11S
32700,PT28S
32701,PT2M34S
32702,PT1M43S
32703,
32704,
32705,PT7M50S
32706,PT4M43S
32707,PT7M27S
32708,PT45M30S
32709,PT5M20S
32710,
32711,PT22M8S
32712,PT4M15S
32713,PT2H50M20S
32714,PT3M4S
32715,PT3M25S
32716,PT1M37S
32717,PT5M37S
32718,PT7M40S
32719,PT2M53S
32720,PT4M14S
32721,PT3M47S
32722,PT7M30S
32723,PT1M29S
32724,PT10M1S
32725,PT5M1S
32726,PT3M15S
32727,PT14M54S
32728,
32729,PT1M
32730,PT21M
32731,PT20M10S
32732,
32733,PT8M26S
32734,PT3M
32735,PT10M8S
32736,PT19S
32737,PT8M18S
32738,PT1H36M34S
32739,PT3M48S
32740,PT4M52S
32741,PT4M31S
32742,PT24M2S
32743,PT7M14S
32744,
32745,
32746,PT2M22S
32747,PT18M56S
32748,PT2M17S
32749,PT6M41S
32750,PT15M15S
32751,
32752,PT21M29S
32753,PT6M16S
32754,PT1M
32755,PT5M25S
32756,PT1M16S
32757,PT59M17S
32758,
32759,PT10M9S
32760,PT12M31S
32761,PT1M50S
32762,
32763,PT41M55S
32764,PT5M53S
32765,
32766,PT22M40S
32767,PT7M44S
32768,PT17M26S
32769,PT6M7S
32770,
32771,PT2M1S
32772,PT48S
32773,
32774,PT13M16S
32775,PT1M9S
32776,PT18M39S
32777,PT4M38S
32778,PT11M56S
32779,
32780,PT10M9S
32781,PT8M39S
32782,PT19M27S
32783,PT8M26S
32784,
32785,PT5M44S
32786,PT10M8S
32787,PT3M48S
32788,PT19S
32789,PT9M9S
32790,PT3M
32791,PT8M18S
32792,PT6M37S
32793,PT5M38S
32794,PT1H36M34S
32795,PT12M8S
32796,PT4M42S
32797,
32798,PT6M20S
32799,PT7M44S
32800,PT5M28S
32801,PT19M5S
32802,PT2M43S
32803,
32804,PT36M20S
32805,PT2M49S
32806,PT7M44S
32807,PT3M20S
32808,PT23M18S
32809,PT21M34S
32810,PT24M2S
32811,PT2M17S
32812,
32813,PT7M14S
32814,PT4M35S
32815,
32816,PT14M5S
32817,PT6M16S
32818,
32819,
32820,PT3M17S
32821,PT2M22S
32822,PT4M31S
32823,PT21M12S
32824,PT18M56S
32825,PT1M34S
32826,
32827,
32828,PT12M2S
32829,PT27M7S
32830,PT7M54S
32831,PT15M15S
32832,PT5M57S
32833,PT10M18S
32834,PT6M41S
32835,PT4M7S
32836,PT48S
32837,PT23M39S
32838,PT5M25S
32839,PT7M19S
32840,
32841,
32842,PT12M31S
32843,PT5M27S
32844,PT42M47S
32845,PT17M26S
32846,
32847,PT3M4S
32848,PT1M16S
32849,PT2M7S
32850,PT7M1S
32851,PT20M55S
32852,
32853,PT18M39S
32854,PT12M4S
32855,PT5M54S
32856,
32857,PT7M52S
32858,PT5M22S
32859,PT3M9S
32860,
32861,PT7M46S
32862,PT5M53S
32863,PT4M21S
32864,PT19M58S
32865,PT5M59S
32866,PT13M16S
32867,PT22M46S
32868,PT2H5M52S
32869,PT4M38S
32870,PT3M55S
32871,PT6M7S
32872,PT2M1S
32873,PT41M34S
32874,
32875,
32876,PT1M
32877,PT3M24S
32878,PT4M51S
32879,
32880,PT23M3S
32881,PT24M31S
32882,PT4M49S
32883,PT8M30S
32884,PT10M9S
32885,PT19M7S
32886,PT4M37S
32887,PT1H48M6S
32888,PT24M59S
32889,PT8M34S
32890,PT2M34S
32891,PT10M42S
32892,PT11M26S
32893,PT4M39S
32894,PT48M11S
32895,PT1M42S
32896,PT3M26S
32897,
32898,PT2M21S
32899,PT14M54S
32900,PT2M10S
32901,
32902,PT12M27S
32903,PT3M34S
32904,PT9M40S
32905,PT4M9S
32906,PT5M10S
32907,PT5M31S
32908,PT2H15M14S
32909,
32910,PT3M13S
32911,PT4M49S
32912,PT7M30S
32913,PT1M9S
32914,PT37S
32915,PT11M1S
32916,PT6M52S
32917,
32918,
32919,PT6M23S
32920,
32921,PT3M54S
32922,
32923,PT8M26S
32924,
32925,PT5M44S
32926,PT10M8S
32927,PT3M48S
32928,PT19S
32929,PT9M9S
32930,PT3M
32931,PT8M18S
32932,PT6M37S
32933,PT5M38S
32934,PT1H36M34S
32935,PT12M8S
32936,PT4M42S
32937,
32938,PT6M20S
32939,PT7M44S
32940,PT5M28S
32941,PT19M5S
32942,PT2M43S
32943,
32944,PT36M20S
32945,PT2M49S
32946,PT7M44S
32947,PT3M20S
32948,PT23M18S
32949,PT21M34S
32950,PT24M2S
32951,PT2M17S
32952,
32953,PT7M14S
32954,PT4M35S
32955,
32956,PT14M5S
32957,PT6M16S
32958,
32959,
32960,PT3M17S
32961,PT2M22S
32962,PT4M31S
32963,PT21M12S
32964,PT18M56S
32965,PT1M34S
32966,
32967,
32968,PT12M2S
32969,PT27M7S
32970,PT7M54S
32971,PT15M15S
32972,PT5M57S
32973,PT8M26S
32974,
32975,PT5M38S
32976,PT57M12S
32977,PT5M44S
32978,PT10M8S
32979,
32980,PT9M9S
32981,PT3M48S
32982,PT3M38S
32983,PT3M6S
32984,PT18M5S
32985,PT21M22S
32986,PT5M28S
32987,PT19S
32988,PT39M49S
32989,
32990,PT6M37S
32991,
32992,PT10M34S
32993,PT4M42S
32994,
32995,PT3M20S
32996,PT10M18S
32997,PT8M18S
32998,
32999,PT1H36M34S
33000,
33001,PT27M16S
33002,PT7M44S
33003,PT7M54S
33004,PT4M4S
33005,PT4M20S
33006,
33007,PT2M43S
33008,PT2M49S
33009,PT1M34S
33010,
33011,
33012,PT6M20S
33013,PT14M5S
33014,PT4M2S
33015,
33016,PT3M23S
33017,PT3M
33018,PT4M12S
33019,PT22M22S
33020,PT23M18S
33021,PT5M48S
33022,PT7M44S
33023,PT14M17S
33024,PT20M29S
33025,PT21M37S
33026,PT9M44S
33027,PT3M23S
33028,PT10M18S
33029,PT6M16S
33030,PT15S
33031,PT23M36S
33032,PT10M47S
33033,PT46M1S
33034,PT8M22S
33035,PT2M17S
33036,
33037,PT4M10S
33038,PT3M4S
33039,PT4M35S
33040,PT24M2S
33041,PT7M14S
33042,PT5M27S
33043,PT10M44S
33044,PT27M7S
33045,PT4M8S
33046,
33047,
33048,
33049,PT4M13S
33050,PT2M34S
33051,
33052,
33053,PT4M31S
33054,PT7M19S
33055,PT23M58S
33056,PT21M50S
33057,PT7M1S
33058,PT2M48S
33059,
33060,PT19M58S
33061,PT2M22S
33062,
33063,PT2M24S
33064,PT7M46S
33065,
33066,PT23M39S
33067,
33068,
33069,PT48S
33070,PT6M53S
33071,
33072,PT3M35S
33073,PT15M15S
33074,PT2M7S
33075,PT4M36S
33076,
33077,PT4M59S
33078,PT5M59S
33079,PT4M56S
33080,PT3M35S
33081,PT2M18S
33082,
33083,PT20S
33084,
33085,
33086,PT6M41S
33087,PT1M37S
33088,PT4M21S
33089,PT5M25S
33090,
33091,PT12M31S
33092,
33093,PT5M16S
33094,PT41M34S
33095,PT7M52S
33096,PT3M55S
33097,PT2H5M52S
33098,PT4M39S
33099,PT11M26S
33100,PT3M15S
33101,PT8M26S
33102,
33103,PT5M38S
33104,PT57M12S
33105,PT5M44S
33106,PT10M8S
33107,
33108,PT9M9S
33109,PT3M48S
33110,PT3M38S
33111,PT3M6S
33112,PT18M5S
33113,PT21M22S
33114,PT5M28S
33115,PT19S
33116,PT39M49S
33117,
33118,PT6M37S
33119,
33120,PT10M34S
33121,PT4M42S
33122,
33123,PT3M20S
33124,PT10M18S
33125,PT8M18S
33126,
33127,PT1H36M34S
33128,
33129,PT27M16S
33130,PT7M44S
33131,PT7M54S
33132,PT4M4S
33133,PT4M20S
33134,
33135,PT2M43S
33136,PT2M49S
33137,PT1M34S
33138,
33139,
33140,PT6M20S
33141,PT14M5S
33142,PT4M2S
33143,
33144,PT3M23S
33145,PT3M
33146,PT4M12S
33147,PT22M22S
33148,PT23M18S
33149,PT5M48S
33150,PT7M44S
33151,PT3M32S
33152,PT57M12S
33153,PT2M34S
33154,PT50S
33155,PT38M35S
33156,PT3M38S
33157,PT5M36S
33158,PT5M38S
33159,
33160,PT8M26S
33161,PT10M26S
33162,PT5M25S
33163,
33164,PT5M44S
33165,
33166,PT5M1S
33167,PT2M48S
33168,PT10M29S
33169,PT4M49S
33170,PT18M5S
33171,PT21M24S
33172,PT3M6S
33173,
33174,
33175,PT4M20S
33176,
33177,
33178,PT10M8S
33179,PT5M28S
33180,PT10M34S
33181,PT22M46S
33182,PT9M9S
33183,PT8M7S
33184,
33185,PT4M4S
33186,PT39M49S
33187,PT20M5S
33188,
33189,PT3M12S
33190,PT8M44S
33191,PT8M8S
33192,PT22M52S
33193,PT23M40S
33194,PT4M6S
33195,PT20M57S
33196,PT3M20S
33197,PT21M9S
33198,PT4M42S
33199,PT10M50S
33200,PT15S
33201,PT4M2S
33202,PT6M37S
33203,PT16M26S
33204,PT14M17S
33205,PT10M18S
33206,PT5M48S
33207,
33208,PT3M2S
33209,
33210,PT9M44S
33211,PT7M54S
33212,PT3M23S
33213,
33214,PT2M48S
33215,PT1H36M34S
33216,PT3M13S
33217,PT2M32S
33218,PT14M5S
33219,
33220,PT4M32S
33221,PT8M18S
33222,PT7M44S
33223,PT43M23S
33224,
33225,PT2M47S
33226,PT2H51M8S
33227,PT1M9S
33228,PT2M26S
33229,PT10M44S
33230,PT4M51S
33231,PT6M20S
33232,
33233,PT9M55S
33234,
33235,PT19S
33236,PT23M52S
33237,
33238,
33239,
33240,
33241,PT6M13S
33242,PT4M10S
33243,
33244,PT5M17S
33245,
33246,PT3M27S
33247,PT7M44S
33248,PT21S
33249,PT46M1S
33250,PT23M47S
33251,PT10M46S
33252,
33253,PT4M9S
33254,PT8M36S
33255,PT5M29S
33256,PT3M13S
33257,PT6M16S
33258,PT22M52S
33259,PT7M27S
33260,PT6M53S
33261,PT2M24S
33262,
33263,PT2M34S
33264,
33265,
33266,
33267,PT36M3S
33268,PT4M56S
33269,PT1M27S
33270,PT3M35S
33271,PT10M11S
33272,PT5M27S
33273,PT2M17S
33274,PT4M12S
33275,PT3M46S
33276,PT20M43S
33277,PT6M19S
33278,PT1M52S
33279,
33280,PT4M19S
33281,
33282,PT7M14S
33283,PT8M22S
33284,PT4M35S
33285,PT27M7S
33286,PT16M58S
33287,PT6M13S
33288,PT27M2S
33289,
33290,PT7M19S
33291,PT3M32S
33292,PT57M12S
33293,PT2M34S
33294,PT50S
33295,PT38M35S
33296,PT3M38S
33297,PT5M36S
33298,PT5M38S
33299,
33300,PT8M26S
33301,PT10M26S
33302,PT5M25S
33303,
33304,PT5M44S
33305,
33306,PT5M1S
33307,PT2M48S
33308,PT10M29S
33309,PT4M49S
33310,PT18M5S
33311,PT21M24S
33312,PT3M6S
33313,
33314,
33315,PT4M20S
33316,
33317,
33318,PT10M8S
33319,PT5M28S
33320,PT10M34S
33321,PT22M46S
33322,PT9M9S
33323,PT8M7S
33324,
33325,PT4M4S
33326,PT39M49S
33327,PT20M5S
33328,
33329,PT3M12S
33330,PT8M44S
33331,PT8M8S
33332,PT22M52S
33333,PT23M40S
33334,PT4M6S
33335,PT20M57S
33336,PT3M20S
33337,PT21M9S
33338,PT4M42S
33339,PT10M50S
33340,PT15S
33341,PT3M3S
33342,PT3M32S
33343,PT38M35S
33344,PT2M34S
33345,PT10M26S
33346,PT57M12S
33347,PT10M29S
33348,PT42M59S
33349,PT3M38S
33350,
33351,PT2M28S
33352,PT14M8S
33353,PT20M
33354,PT2M48S
33355,
33356,
33357,
33358,PT5M38S
33359,PT3M12S
33360,PT5M12S
33361,PT10M31S
33362,
33363,PT8M26S
33364,
33365,PT17M42S
33366,PT21M7S
33367,PT2M10S
33368,PT5M25S
33369,PT1M5S
33370,PT1M35S
33371,PT22M3S
33372,
33373,PT5M1S
33374,PT2H50M50S
33375,
33376,PT12M13S
33377,PT8M7S
33378,PT7M20S
33379,PT22M46S
33380,PT40S
33381,PT23M9S
33382,PT1M19S
33383,
33384,PT5M44S
33385,PT39M54S
33386,PT8M40S
33387,PT1M47S
33388,PT21M35S
33389,
33390,
33391,PT8M8S
33392,PT16M58S
33393,PT1M56S
33394,
33395,PT3M9S
33396,PT3M13S
33397,PT4M20S
33398,PT16M26S
33399,PT7M40S
33400,PT9M
33401,PT4M6S
33402,PT12M48S
33403,
33404,PT5M28S
33405,PT21M24S
33406,PT3M53S
33407,PT3M6S
33408,
33409,PT4M4S
33410,PT3M2S
33411,
33412,
33413,PT22M52S
33414,PT4M31S
33415,PT3M2S
33416,PT2M25S
33417,
33418,PT8M44S
33419,PT39M7S
33420,PT46M59S
33421,PT20M6S
33422,
33423,PT57M2S
33424,PT21S
33425,PT2M8S
33426,PT11M52S
33427,PT22M27S
33428,PT2M31S
33429,PT1M55S
33430,PT39M49S
33431,PT3M20S
33432,
33433,PT9M9S
33434,PT4M26S
33435,PT6M13S
33436,
33437,PT10M8S
33438,PT1M50S
33439,PT1M9S
33440,
33441,PT15M19S
33442,PT1M42S
33443,
33444,PT4M2S
33445,PT56S
33446,
33447,PT14M17S
33448,PT4M9S
33449,
33450,PT4M42S
33451,PT2M26S
33452,PT6M7S
33453,PT3M23S
33454,PT5M48S
33455,PT6M3S
33456,PT10M11S
33457,
33458,PT11M1S
33459,PT2H51M8S
33460,PT3M
33461,
33462,
33463,PT1M15S
33464,PT4M19S
33465,PT2M48S
33466,
33467,PT10M18S
33468,PT3M3S
33469,PT3M32S
33470,PT38M35S
33471,PT2M34S
33472,PT10M26S
33473,PT57M12S
33474,PT10M29S
33475,PT42M59S
33476,PT3M38S
33477,
33478,PT2M28S
33479,PT14M8S
33480,PT20M
33481,PT2M48S
33482,
33483,
33484,
33485,PT5M38S
33486,PT3M12S
33487,PT5M12S
33488,PT10M31S
33489,
33490,PT8M26S
33491,
33492,PT17M42S
33493,PT21M7S
33494,PT2M10S
33495,PT5M25S
33496,PT1M5S
33497,PT1M35S
33498,PT22M3S
33499,
33500,PT5M1S
33501,PT2H50M50S
33502,
33503,PT12M13S
33504,PT8M7S
33505,PT7M20S
33506,PT22M46S
33507,PT40S
33508,PT23M9S
33509,PT1M19S
33510,
33511,PT5M44S
33512,PT39M54S
33513,PT8M40S
33514,PT1M47S
33515,PT21M35S
33516,
33517,
33518,PT3M3S
33519,PT3M32S
33520,PT3M16S
33521,
33522,PT38M35S
33523,PT10M52S
33524,PT42M59S
33525,PT5M53S
33526,
33527,PT2M34S
33528,PT2M10S
33529,PT2M28S
33530,PT10M29S
33531,PT17M15S
33532,
33533,PT18M37S
33534,PT21M26S
33535,PT57M12S
33536,PT14M8S
33537,PT9M37S
33538,PT2H50M50S
33539,PT3M38S
33540,PT4M31S
33541,PT2M48S
33542,
33543,
33544,PT1M5S
33545,PT22M28S
33546,PT33M1S
33547,PT17M42S
33548,PT2M21S
33549,PT24M7S
33550,
33551,PT3M12S
33552,PT1M47S
33553,PT3M24S
33554,PT16M58S
33555,PT8M12S
33556,PT5M12S
33557,PT5M38S
33558,PT4M42S
33559,PT4M32S
33560,
33561,
33562,PT1M35S
33563,PT12M13S
33564,PT1M47S
33565,PT7M20S
33566,PT3M10S
33567,PT3M54S
33568,PT12M48S
33569,PT5M25S
33570,
33571,PT2H26M38S
33572,PT55S
33573,
33574,PT39M54S
33575,PT31S
33576,PT4M46S
33577,PT8M40S
33578,PT3M50S
33579,PT5M49S
33580,
33581,PT40S
33582,PT21M15S
33583,PT5M1S
33584,PT4M55S
33585,
33586,PT7M42S
33587,PT8M26S
33588,
33589,PT3M13S
33590,PT2M25S
33591,PT8M37S
33592,PT22M46S
33593,PT8M7S
33594,PT4M49S
33595,PT21M51S
33596,PT1M15S
33597,
33598,
33599,
33600,
33601,
33602,
33603,
33604,
33605,PT37M3S
33606,
33607,PT4M6S
33608,PT3M33S
33609,PT1M50S
33610,PT5M44S
33611,PT1M21S
33612,PT8M8S
33613,PT22M
33614,PT2M18S
33615,PT18M19S
33616,PT7M40S
33617,PT20M6S
33618,PT4M20S
33619,PT5M28S
33620,PT46M59S
33621,PT51S
33622,PT9M
33623,PT16M26S
33624,PT11M52S
33625,
33626,
33627,
33628,
33629,
33630,PT7M52S
33631,
33632,PT3M6S
33633,PT2M8S
33634,PT21S
33635,PT3M35S
33636,PT13M55S
33637,PT4M4S
33638,
33639,
33640,PT2M15S
33641,
33642,PT15M19S
33643,
33644,PT22M52S
33645,PT39M7S
33646,PT57M2S
33647,PT1M42S
33648,PT3M20S
33649,PT3M3S
33650,PT3M32S
33651,PT3M16S
33652,
33653,PT38M35S
33654,PT10M52S
33655,PT42M59S
33656,PT5M53S
33657,
33658,PT2M34S
33659,PT2M10S
33660,PT2M28S
33661,PT10M29S
33662,PT17M15S
33663,
33664,PT18M37S
33665,PT21M26S
33666,PT57M12S
33667,PT14M8S
33668,PT9M37S
33669,PT2H50M50S
33670,PT3M38S
33671,PT4M31S
33672,PT2M48S
33673,
33674,
33675,PT1M5S
33676,PT22M28S
33677,PT33M1S
33678,PT17M42S
33679,PT2M21S
33680,PT24M7S
33681,
33682,PT3M12S
33683,PT1M47S
33684,PT3M24S
33685,PT16M58S
33686,PT8M12S
33687,PT5M12S
33688,PT5M38S
33689,PT4M42S
33690,PT4M32S
33691,
33692,
33693,PT1M35S
33694,PT12M13S
33695,PT1M47S
33696,PT7M20S
33697,PT3M10S
33698,PT3M54S
33699,
33700,PT6M24S
33701,PT3M16S
33702,PT3M3S
33703,PT3M32S
33704,PT40M10S
33705,PT16M50S
33706,PT6M36S
33707,PT15M59S
33708,PT5M43S
33709,PT14M8S
33710,PT1M23S
33711,PT10M52S
33712,
33713,PT38M35S
33714,PT18M37S
33715,PT2M28S
33716,PT17M15S
33717,
33718,PT13M5S
33719,
33720,PT21M26S
33721,PT19M54S
33722,PT5M53S
33723,PT2M10S
33724,
33725,PT2H50M50S
33726,
33727,PT44M57S
33728,PT4M31S
33729,PT10M29S
33730,PT2M34S
33731,PT3M19S
33732,PT3M53S
33733,PT3M58S
33734,PT3M2S
33735,PT14M53S
33736,PT3M37S
33737,PT2M48S
33738,
33739,PT22M28S
33740,PT2M11S
33741,PT4M31S
33742,
33743,
33744,PT3M38S
33745,PT2M21S
33746,PT1M12S
33747,PT8M12S
33748,PT58M27S
33749,PT1M5S
33750,PT21M9S
33751,
33752,
33753,PT1M15S
33754,PT2H47M2S
33755,PT9M37S
33756,PT3M35S
33757,PT1M47S
33758,PT11M3S
33759,PT16M58S
33760,
33761,PT3M12S
33762,PT4M42S
33763,
33764,PT17M42S
33765,
33766,
33767,PT3M54S
33768,PT4M32S
33769,PT1M47S
